token,venue_count,venues,earliest_listing_time_utc,earliest_listing_time_sgt,listing_age_days,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,match_status
B3,3,"Binance, Bitget, Bybit",2025-02-12T10:16:21+00:00,2025-02-12 18:16:21 SGT,427.7,b3,0.00030585,-0.364228652475,1151723.931373070693,28420425.059253599495,matched_exact_symbol_unique
RECALL,4,"Binance, Bitget, Bybit, OKX",2025-10-15T12:21:09+00:00,2025-10-15 20:21:09 SGT,182.6,recall,0.04697275,-0.39412586612,8088141.331244618632,11662926.783901212737,matched_exact_symbol_unique
XAUT,4,"Binance, Bitget, Bybit, dYdX",2025-04-03T11:05:59+00:00,2025-04-03 19:05:59 SGT,377.6,tether-gold,4799.65,-0.419188809148,427832681.118930876255,2687086005.077036380768,matched_exact_symbol_unique
1000TAG,1,Bybit,2025-07-28T08:37:38+00:00,2025-07-28 16:37:38 SGT,261.7,tagger,0.00071534,-0.428454773372,7538741.839452058077,77746341.412598118186,matched_stripped_multiplier_unique
TAG,2,"Binance, Bitget",2025-07-25T11:15:00+00:00,2025-07-25 19:15:00 SGT,264.6,tagger,0.00071534,-0.428454773372,7538741.839452058077,77746341.412598118186,matched_exact_symbol_unique
PTB,2,"Binance, Bybit",2025-09-03T12:30:00+00:00,2025-09-03 20:30:00 SGT,224.6,portal-to-bitcoin,0.00116221,-0.436505363634,4199439.57580354996,2406795.528598398902,matched_exact_symbol_unique
PAXG,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2022-03-14T08:07:06+00:00,2022-03-14 16:07:06 SGT,1493.8,pax-gold,4810.31,-0.522075907058,171961848.375110477209,2374608193.030963897705,matched_override_map
MMT,4,"Binance, Bitget, Bybit, OKX",2025-10-27T09:22:23+00:00,2025-10-27 17:22:23 SGT,170.7,momentum-3,0.132731,-0.5932311356,10026224.939579311758,27095794.399078447372,matched_exact_symbol_unique
ZRO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-06-20T12:25:00+00:00,2024-06-20 20:25:00 SGT,664.6,layerzero,1.94,-0.637057355474,26987655.107321668416,488910775.569575250149,matched_exact_symbol_unique
AT,4,"Binance, Bitget, Bybit, OKX",2025-10-29T11:30:00+00:00,2025-10-29 19:30:00 SGT,168.6,apro,0.170124,-0.686924254153,5379769.743680789135,39173110.051710233092,matched_exact_symbol_unique
1000000MOG,3,"Binance, Bitget, Bybit",2024-05-16T15:43:33+00:00,2024-05-16 23:43:33 SGT,699.4,og-fan-token,3.14,-0.70852166102,23434892.045625481755,14580540.934321328998,matched_stripped_multiplier_unique
OG,3,"Binance, Bitget, Bybit",2023-08-28T08:19:57+00:00,2023-08-28 16:19:57 SGT,961.7,og-fan-token,3.14,-0.70852166102,23434892.045625481755,14580540.934321328998,matched_exact_symbol_unique
SXT,3,"Binance, Bitget, Bybit",2025-05-02T08:30:00+00:00,2025-05-02 16:30:00 SGT,348.7,space-and-time,0.01644321,-0.726783213765,3671017.165259288624,42739782.823288336396,matched_exact_symbol_unique
STO,3,"Binance, Bitget, Bybit",2025-04-12T14:45:00+00:00,2025-04-12 22:45:00 SGT,368.5,stakestone,0.118065,-0.750425186817,34173858.10400621593,26596173.413365013897,matched_exact_symbol_unique
ALPINE,2,"Binance, Bybit",2025-05-06T09:45:00+00:00,2025-05-06 17:45:00 SGT,344.7,alpine-f1-team-fan-token,0.423371,-0.772470390531,4427910.99774396047,4808185.319314342923,matched_exact_symbol_unique
DIA,3,"Binance, Bitget, Bybit",2024-10-02T12:30:00+00:00,2024-10-02 20:30:00 SGT,560.6,dia-data,0.176649,-0.785237941665,1606631.786677747965,21139609.308338847011,matched_exact_symbol_unique
NIL,4,"Binance, Bitget, Bybit, Hyperliquid",2025-03-20T10:55:46+00:00,2025-03-20 18:55:46 SGT,391.6,nillion,0.03553441,-0.847905840794,4945718.439728225581,15259780.558225296438,matched_exact_symbol_unique
IDOL,2,"Binance, Bitget",2025-07-04T09:15:00+00:00,2025-07-04 17:15:00 SGT,285.7,meet48,0.02163239,-0.940105460666,5838981.960854833014,38547135.265076823533,matched_exact_symbol_unique
SAPIEN,4,"Binance, Bitget, Bybit, OKX",2025-08-20T17:19:38+00:00,2025-08-21 01:19:38 SGT,238.4,sapien-2,0.074879,-0.971746739683,4006705.188197260257,18719748.214493129402,matched_exact_symbol_unique
ROBO,4,"Binance, Bitget, Bybit, OKX",2026-02-25T09:31:02+00:00,2026-02-25 17:31:02 SGT,49.7,robo-token-2,0.01880528,-0.995021944022,10535030.982467679307,41706913.042706921697,matched_exact_symbol_unique
YB,4,"Binance, Bitget, Bybit, OKX",2025-10-10T14:45:00+00:00,2025-10-10 22:45:00 SGT,187.5,yield-basis,0.114825,-1.077490314171,9472523.572402045131,10111590.350653748959,matched_exact_symbol_unique
RENDER,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-07-26T08:26:47+00:00,2024-07-26 16:26:47 SGT,628.7,render-token,1.87,-1.106063618357,89447083.021016463637,969956068.797000050545,matched_exact_symbol_unique
CROSS,3,"Binance, Bitget, Bybit",2025-07-10T10:30:00+00:00,2025-07-10 18:30:00 SGT,279.7,cross-2,0.074428,-1.212195476115,3124000.39218990691,24946217.812109339982,matched_exact_symbol_unique
PRL,3,"Binance, Bitget, Bybit",2026-03-27T04:50:57+00:00,2026-03-27 12:50:57 SGT,19.9,perle,0.177752,-1.346867897101,3174252.029136924073,31126472.40781788528,matched_override_map
ZEREBRO,3,"Binance, Bybit, Hyperliquid",2024-12-30T08:16:48+00:00,2024-12-30 16:16:48 SGT,471.8,zerebro,0.01028466,-1.359637320909,3066600.231975174509,10289199.37343898043,matched_exact_symbol_unique
SOLV,2,"Binance, Bybit",2025-01-17T10:21:51+00:00,2025-01-17 18:21:51 SGT,453.7,solv-protocol,0.00414742,-1.534977998669,6821306.148113056086,6140086.357472443022,matched_exact_symbol_unique
PIEVERSE,4,"Binance, Bitget, Bybit, OKX",2025-11-14T11:30:00+00:00,2025-11-14 19:30:00 SGT,152.6,pieverse,0.438637,-1.765572226215,3559783.354682981502,100886602.814336553216,matched_exact_symbol_unique
CAMP,1,Bybit,2025-08-28T08:31:42+00:00,2025-08-28 16:31:42 SGT,230.7,camp-network,0.00202736,-1.786455665279,2337579.852447881363,4257451.690314351581,matched_exact_symbol_unique
PARTI,4,"Binance, Bitget, Bybit, OKX",2025-03-25T13:00:00+00:00,2025-03-25 21:00:00 SGT,386.6,particle-network,0.04228936,-1.893071370435,10851977.120998807251,9866591.417281618342,matched_exact_symbol_unique
KERNEL,3,"Binance, Bitget, Bybit",2025-04-14T12:00:00+00:00,2025-04-14 20:00:00 SGT,366.6,kernel-2,0.08264,-2.292820875155,9076973.441204192117,23653681.581981677562,matched_exact_symbol_unique
PLUME,4,"Binance, Bitget, Bybit, OKX",2025-01-24T06:45:00+00:00,2025-01-24 14:45:00 SGT,446.8,plume,0.01172213,-2.428415296758,18655230.451173298061,62523192.598122671247,matched_exact_symbol_unique
HOME,4,"Binance, Bitget, Bybit, OKX",2025-06-10T11:15:50+00:00,2025-06-10 19:15:50 SGT,309.6,home,0.01830589,-2.448397177584,3275860.982619326096,64409190.702623426914,matched_exact_symbol_unique
COAI,4,"Binance, Bitget, Bybit, OKX",2025-09-25T07:30:00+00:00,2025-09-25 15:30:00 SGT,202.8,chainopera-ai,0.407553,-2.831304801129,27556309.599440462887,77309619.489462599158,matched_exact_symbol_unique
FHE,2,"Binance, Bybit",2025-04-12T15:00:00+00:00,2025-04-12 23:00:00 SGT,368.5,mind-network,0.01829294,-2.95817015997,2887560.399689238053,4555265.169027567841,matched_exact_symbol_unique
0G,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-09-17T15:45:00+00:00,2025-09-17 23:45:00 SGT,210.4,zero-gravity,0.595105,-3.333656594198,15076652.732204079628,126876155.270656377077,matched_exact_symbol_unique
ZBT,4,"Binance, Bitget, Bybit, OKX",2025-10-17T11:30:00+00:00,2025-10-17 19:30:00 SGT,180.6,zerobase,0.110327,-3.559495723496,25527329.51949287951,26956096.911287859082,matched_exact_symbol_unique
VVV,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2025-01-28T04:31:45+00:00,2025-01-28 12:31:45 SGT,442.9,venice-token,8.52,-3.728490586977,17913249.603524427861,388503521.817853808403,matched_exact_symbol_unique
TAC,3,"Binance, Bitget, Bybit",2025-07-15T10:30:00+00:00,2025-07-15 18:30:00 SGT,274.7,tac,0.00560631,-4.179162015191,1042078.835661065998,16535979.710715768859,matched_exact_symbol_unique
GPS,4,"Binance, Bitget, Bybit, OKX",2025-02-17T17:00:00+00:00,2025-02-18 01:00:00 SGT,422.4,goplus-security,0.00852443,-4.53474479915,3453185.86190578714,37575462.328975297511,matched_exact_symbol_unique
ONG,3,"Binance, Bitget, Bybit",2023-11-27T13:00:00+00:00,2023-11-27 21:00:00 SGT,870.6,ong,0.080167,-4.587685970111,6333806.961280014366,37706491.083536803722,matched_exact_symbol_unique
HEI,2,"Binance, Bybit",2025-02-13T09:00:00+00:00,2025-02-13 17:00:00 SGT,426.7,heima,0.084034,-4.622805685682,2173240.671866921708,7403079.687307938002,matched_exact_symbol_unique
4,3,"Binance, Bitget, Bybit",2025-10-08T11:30:00+00:00,2025-10-08 19:30:00 SGT,189.6,4-2,0.01033444,-4.628194760862,6447244.500744761899,10261550.170873820782,matched_exact_symbol_unique
OXT,1,Bybit,2023-08-10T04:52:51+00:00,2023-08-10 12:52:51 SGT,979.9,orchid-protocol,0.01054536,-5.029963525907,2989253.142531911843,6238131.626616816036,matched_exact_symbol_unique
HEMI,3,"Binance, Bybit, Hyperliquid",2025-08-29T04:30:00+00:00,2025-08-29 12:30:00 SGT,229.9,hemi,0.00757098,-5.175856957351,12383763.561903059483,7400631.491417733952,matched_exact_symbol_unique
B2,3,"Binance, Bitget, Bybit",2025-05-06T13:30:00+00:00,2025-05-06 21:30:00 SGT,344.5,bsquared-network,0.641298,-5.241891465464,6889324.932885931805,26651646.623319070786,matched_exact_symbol_unique
IR,2,"Binance, Bitget",2025-12-21T10:30:00+00:00,2025-12-21 18:30:00 SGT,115.7,infrared-finance,0.04528127,-5.278933184624,6842708.510331532918,9282937.410863069817,matched_exact_symbol_unique
PROM,3,"Binance, Bitget, Bybit",2023-09-05T05:29:56+00:00,2023-09-05 13:29:56 SGT,953.9,prometeus,1.33,-5.337758732075,3346516.276488538366,24376355.322904258966,matched_exact_symbol_unique
XPIN,3,"Binance, Bitget, Bybit",2025-09-12T08:00:00+00:00,2025-09-12 16:00:00 SGT,215.8,xpin-network,0.00145622,-5.532369363456,3929893.249809240457,22520468.004452418536,matched_exact_symbol_unique
RLS,2,"Bybit, OKX",2025-12-02T09:54:12+00:00,2025-12-02 17:54:12 SGT,134.7,rayls,0.00271517,-5.947620443671,1767757.511646448169,3861411.782009810675,matched_exact_symbol_unique
BANANAS31,3,"Binance, Bitget, Bybit",2025-03-22T09:15:00+00:00,2025-03-22 17:15:00 SGT,389.7,banana-for-scale-2,0.00993589,-6.177367569269,10042367.464886806905,99562230.849003300071,matched_exact_symbol_unique
IOST,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394.8,iostoken,0.00111166,-6.208308212434,17588241.188038744032,36361217.089666008949,matched_exact_symbol_unique
DRIFT,4,"Binance, Bitget, Bybit, dYdX",2024-05-21T09:32:48+00:00,2024-05-21 17:32:48 SGT,694.7,drift-protocol,0.04203545,-6.298743002582,8458773.540885688737,25698492.300825245678,matched_exact_symbol_unique
XAN,3,"Binance, Bitget, Bybit",2025-09-29T10:30:00+00:00,2025-09-29 18:30:00 SGT,198.7,anoma,0.01017571,-7.148095676866,11646482.454619752243,25235953.05611422658,matched_exact_symbol_unique
TRU,2,"Binance, Bybit",2023-03-06T07:00:00+00:00,2023-03-06 15:00:00 SGT,1136.8,truefi,0.00684716,-7.553727276735,8176105.290000415407,9913136.145767729729,matched_override_map
ACU,4,"Binance, Bitget, Bybit, OKX",2026-01-21T12:45:00+00:00,2026-01-21 20:45:00 SGT,84.6,acurast,0.08853,-8.362616699761,3426194.169330134522,21481643.535548489541,matched_exact_symbol_unique
TUT,3,"Binance, Bitget, Bybit",2025-03-19T09:13:16+00:00,2025-03-19 17:13:16 SGT,392.7,tutorial,0.01037631,-8.446289745169,4744647.928041245788,8692441.159333119169,matched_exact_symbol_unique
GRIFFAIN,4,"Binance, Bitget, Bybit, Hyperliquid",2024-12-20T08:39:59+00:00,2024-12-20 16:39:59 SGT,481.7,griffain,0.01304402,-9.337924359061,2730990.33999453159,13045515.348040033132,matched_exact_symbol_unique
SWARMS,2,"Binance, Bybit",2025-01-06T08:31:58+00:00,2025-01-06 16:31:58 SGT,464.7,swarms,0.01403568,-9.366118464239,3310391.024017875548,14049010.37697776407,matched_exact_symbol_unique
AIA,1,Binance,2026-01-20T11:15:00+00:00,2026-01-20 19:15:00 SGT,85.6,aia,0.088228,-11.065809017808,16878817.491055104882,8778718.263635665178,matched_exact_symbol_unique
EVAA,2,"Binance, Bybit",2025-10-03T10:30:00+00:00,2025-10-03 18:30:00 SGT,194.7,evaa-protocol,0.724807,-11.815798517996,1886238.693391509121,4805929.126847072504,matched_exact_symbol_unique
RIVER,4,"Binance, Bitget, Bybit, OKX",2025-10-17T14:45:00+00:00,2025-10-17 22:45:00 SGT,180.5,river,7.58,-15.152943129668,43581714.919945277274,147667760.344918578863,matched_exact_symbol_unique
VELVET,3,"Binance, Bitget, Bybit",2025-07-15T09:15:00+00:00,2025-07-15 17:15:00 SGT,274.7,velvet,0.077737,-15.367187116516,5622285.568285135552,28533708.993999481201,matched_exact_symbol_unique
APR,4,"Binance, Bitget, Bybit, OKX",2025-10-23T10:30:00+00:00,2025-10-23 18:30:00 SGT,174.7,apriori,0.2339,-15.956271713253,24172610.095015700907,50428359.411684535444,matched_exact_symbol_unique
JST,3,"Binance, Bitget, Bybit",2022-02-18T06:45:41+00:00,2022-02-18 14:45:41 SGT,1517.8,just,0.065182,-17.393525033449,50460695.678962677717,556747647.740957856178,matched_exact_symbol_unique
FIO,1,Bybit,2024-09-26T06:06:25+00:00,2024-09-26 14:06:25 SGT,566.8,fio-protocol,0.00252217,-18.429446757198,3716476.152523600962,2133747.293301972095,matched_exact_symbol_unique
GIGGLE,4,"Binance, Bitget, Bybit, OKX",2025-10-09T09:45:00+00:00,2025-10-09 17:45:00 SGT,188.7,giggle-fund,36.16,-32.013221468105,72345164.417320355773,36739664.683213017881,matched_exact_symbol_unique
RAVE,4,"Binance, Bitget, Bybit, OKX",2025-12-14T15:30:00+00:00,2025-12-14 23:30:00 SGT,122.5,ravedao,11.97,-38.732478463471,303585363.737802743912,2842243652.614376068115,matched_exact_symbol_unique
BLESS,3,"Binance, Bitget, Bybit",2025-09-23T09:30:00+00:00,2025-09-23 17:30:00 SGT,204.7,bless-2,0.01095845,-58.054254529708,70379128.089636713266,20520742.638581778854,matched_exact_symbol_unique
