token,venue_count,venues,earliest_listing_time_utc,earliest_listing_time_sgt,listing_age_days,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,match_status
ASR,3,"Binance, Bitget, Bybit",2025-05-06T09:30:00+00:00,2025-05-06 17:30:00 SGT,345.9,as-roma-fan-token,1.3,0.868308198041,3439172.59338009404,10998835.819867327809,matched_exact_symbol_unique
XMR,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,monero,348.86,0.827969310228,95347066.104165092111,6431796472.62854385376,matched_exact_symbol_unique
SXT,3,"Binance, Bitget, Bybit",2025-05-02T08:30:00+00:00,2025-05-02 16:30:00 SGT,350,space-and-time,0.01686075,0.821868279406,6702843.782277976163,43799712.316754005849,matched_exact_symbol_unique
TOWNS,3,"Binance, Bitget, Bybit",2025-08-05T14:30:00+00:00,2025-08-05 22:30:00 SGT,254.7,towns,0.00341146,0.773615338161,12910521.61650034599,7193277.787490645424,matched_exact_symbol_unique
ONDO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-01-20T13:00:00+00:00,2024-01-20 21:00:00 SGT,817.8,ondo-finance,0.265309,0.756987129931,92891562.991887375712,1291920347.578087091446,matched_exact_symbol_unique
BNB,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,binancecoin,627.98,0.751487508982,1300653867.515377521515,84670545111.887390136719,matched_override_map
LTC,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-01-01T00:00:00+00:00,2018-01-01 08:00:00 SGT,3028.3,litecoin,55.97,0.681743126624,407868818.704738557339,4308223484.032813072205,matched_override_map
SOSO,1,Bybit,2025-06-26T11:07:59+00:00,2025-06-26 19:07:59 SGT,294.9,sosovalue,0.428842,0.655109309342,4727901.217947785743,133304464.542993918061,matched_exact_symbol_unique
1INCH,5,"Binance, Bitget, Bybit, dYdX, OKX",2020-12-25T02:30:00+00:00,2020-12-25 10:30:00 SGT,1939.2,1inch,0.096938,0.650916411414,14164854.251023689285,136166442.68490973115,matched_exact_symbol_unique
PIPPIN,4,"Binance, Bitget, Bybit, OKX",2025-01-17T08:38:42+00:00,2025-01-17 16:38:42 SGT,455,pippin,0.03530763,0.638163579564,40204733.186837151647,35228589.596277996898,matched_exact_symbol_unique
ICP,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-05-14T09:00:00+00:00,2021-05-14 17:00:00 SGT,1798.9,internet-computer,2.6,0.598051925024,57651946.937064059079,1433934552.221225976944,matched_exact_symbol_unique
XPIN,3,"Binance, Bitget, Bybit",2025-09-12T08:00:00+00:00,2025-09-12 16:00:00 SGT,217,xpin-network,0.00142644,0.592376185307,4557360.995769527741,22076397.347590386868,matched_exact_symbol_unique
AVAX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,avalanche-2,9.6,0.589165496053,398032630.607578217983,4145101306.159825801849,matched_override_map
VIRTUAL,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-11-01T08:25:51+00:00,2024-11-01 16:25:51 SGT,532,virtual-protocol,0.724982,0.588565378536,100749471.19218544662,475608755.26305347681,matched_exact_symbol_unique
EDU,2,"Binance, Bybit",2023-04-28T00:00:00+00:00,2023-04-28 08:00:00 SGT,1085.3,edu-coin,0.04807111,0.560604709738,17115275.938222531229,35281422.142698943615,matched_exact_symbol_unique
FIDA,3,"Binance, Bitget, Bybit",2024-09-19T12:30:00+00:00,2024-09-19 20:30:00 SGT,574.8,bonfida,0.01737151,0.542134882408,7297111.957160176709,17212827.444058749825,matched_exact_symbol_unique
KERNEL,3,"Binance, Bitget, Bybit",2025-04-14T12:00:00+00:00,2025-04-14 20:00:00 SGT,367.8,kernel-2,0.083023,0.534954464938,9959397.227327970788,23834691.486521165818,matched_exact_symbol_unique
RVN,4,"Binance, Bitget, Bybit, OKX",2021-02-23T07:00:00+00:00,2021-02-23 15:00:00 SGT,1879,ravencoin,0.00601092,0.533352603038,7546678.114062963054,97288437.186119228601,matched_exact_symbol_unique
LRC,2,"Bybit, OKX",2020-09-09T10:12:51+00:00,2020-09-09 18:12:51 SGT,2045.9,loopring,0.01671311,0.526936212709,2724547.512064511888,20822422.038277443498,matched_exact_symbol_unique
XCN,1,Bybit,2022-04-28T07:53:51+00:00,2022-04-28 15:53:51 SGT,1450,chain-2,0.00475494,0.523358863691,7966019.571878633462,179687537.093771755695,matched_exact_symbol_unique
TRIA,4,"Binance, Bitget, Bybit, OKX",2026-02-05T07:30:00+00:00,2026-02-05 15:30:00 SGT,71,tria,0.02856803,0.501707032297,10695406.284248908982,61640381.544026210904,matched_exact_symbol_unique
ETHW,3,"Binance, Bitget, OKX",2022-09-16T06:55:31+00:00,2022-09-16 14:55:31 SGT,1309,ethereum-pow-iou,0.282577,0.473983343777,3179304.132169911638,30467232.839671030641,matched_exact_symbol_unique
SPX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-10-29T06:31:37+00:00,2024-10-29 14:31:37 SGT,535,spx6900,0.348026,0.425158530318,10436976.826262176037,323987146.88106238842,matched_exact_symbol_unique
ELSA,3,"Binance, Bitget, Bybit",2026-01-22T07:22:15+00:00,2026-01-22 15:22:15 SGT,85,elsa,0.071305,0.230332156003,4217843.126349984668,16327466.739116514102,matched_exact_symbol_unique
BTC,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-08-28T02:43:23+00:00,2018-08-28 10:43:23 SGT,2789.2,bitcoin,74964,0.113417562912,40206342196.719108581543,1500952871563.2392578125,matched_override_map
SOLV,2,"Binance, Bybit",2025-01-17T10:21:51+00:00,2025-01-17 18:21:51 SGT,454.9,solv-protocol,0.00423924,0.056631590855,10218715.520536305383,6282789.37346263323,matched_exact_symbol_unique
USDC,4,"Binance, Bitget, Bybit, OKX",2022-06-28T07:00:12+00:00,2022-06-28 15:00:12 SGT,1389,usd-coin,0.999787,0.002076404197,17909801344.115013122559,78690695825.968963623047,matched_override_map
4,3,"Binance, Bitget, Bybit",2025-10-08T11:30:00+00:00,2025-10-08 19:30:00 SGT,190.8,4-2,0.01239247,-0.006060173086,4400072.519162660465,12398070.12380293943,matched_exact_symbol_unique
RLUSD,1,Bybit,2025-09-26T14:05:35+00:00,2025-09-26 22:05:35 SGT,202.7,ripple-usd,0.999713,-0.024447897658,155429935.322155743837,1480461151.590644359589,matched_exact_symbol_unique
OKB,2,"Bybit, OKX",2025-09-04T02:00:00+00:00,2025-09-04 10:00:00 SGT,225.2,okb,86.03,-0.036280527699,22054137.559483528137,1805591256.599782943726,matched_exact_symbol_unique
FET,3,"Binance, Bitget, Hyperliquid",2023-01-15T07:00:00+00:00,2023-01-15 15:00:00 SGT,1188,fetch-ai,0.232015,-0.040515903778,115751683.814411327243,523796664.484431385994,matched_exact_symbol_unique
PARTI,4,"Binance, Bitget, Bybit, OKX",2025-03-25T13:00:00+00:00,2025-03-25 21:00:00 SGT,387.8,particle-network,0.04310673,-0.115472509535,13411355.206008993089,10020015.288563365117,matched_exact_symbol_unique
CAKE,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2023-11-02T12:45:00+00:00,2023-11-02 20:45:00 SGT,896.8,pancakeswap-token,1.61,-0.207961649281,43394519.267345450819,527186728.840347290039,matched_exact_symbol_unique
ZEREBRO,3,"Binance, Bybit, Hyperliquid",2024-12-30T08:16:48+00:00,2024-12-30 16:16:48 SGT,473,zerebro,0.01298677,-0.242248868106,15639689.358608918265,13005552.09985585697,matched_exact_symbol_unique
ACX,3,"Binance, Bitget, Bybit",2024-12-06T09:55:41+00:00,2024-12-06 17:55:41 SGT,496.9,across-protocol,0.04459744,-0.380825900702,3310420.718400855083,31394120.855009369552,matched_exact_symbol_unique
ZRO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-06-20T12:25:00+00:00,2024-06-20 20:25:00 SGT,665.8,layerzero,1.96,-0.409104737717,38873790.038330510259,494323549.324411392212,matched_exact_symbol_unique
FLUID,3,"Binance, Bitget, Bybit",2025-09-24T10:15:00+00:00,2025-09-24 18:15:00 SGT,204.9,instadapp,1.69,-0.526860769241,3013323.298429394141,131780217.068972527981,matched_exact_symbol_unique
GIGGLE,4,"Binance, Bitget, Bybit, OKX",2025-10-09T09:45:00+00:00,2025-10-09 17:45:00 SGT,189.9,giggle-fund,40.24,-0.545223814177,51392859.481813587248,40390187.572413317859,matched_exact_symbol_unique
BAS,2,"Binance, Bitget",2025-08-26T13:30:00+00:00,2025-08-26 21:30:00 SGT,233.8,bas,0.00739841,-0.661579894895,3916491.836832963862,18579634.408282846212,matched_exact_symbol_unique
10000QUBIC,1,Bybit,2024-12-24T09:53:58+00:00,2024-12-24 17:53:58 SGT,478.9,qubic-network,0.000000778288,-0.667892164024,2292047.29714982491,106550391.937472656369,matched_stripped_multiplier_unique
AIXBT,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-12-20T08:38:27+00:00,2024-12-20 16:38:27 SGT,483,aixbt,0.02973277,-0.678105305478,55117676.998929068446,29580065.476575043052,matched_exact_symbol_unique
ETH,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-12-21T07:53:47+00:00,2018-12-21 15:53:47 SGT,2674,ethereum,2334.62,-0.688565327932,19143779986.15185546875,281981399177.827331542969,matched_override_map
BGB,1,Bitget,,,,bitget-token,1.9,-0.711765346845,22982029.380752976984,1327480279.027619838715,matched_exact_symbol_unique
XAUT,4,"Binance, Bitget, Bybit, dYdX",2025-04-03T11:05:59+00:00,2025-04-03 19:05:59 SGT,378.9,tether-gold,4771.94,-0.726739341938,633783784.426693916321,2671986043.39192533493,matched_exact_symbol_unique
1000CHEEMS,1,Binance,2024-11-25T11:45:00+00:00,2024-11-25 19:45:00 SGT,507.8,1000chems,0.00053782,-0.796035381305,1514456.364831824787,0,matched_exact_symbol_unique
API3,4,"Binance, Bitget, Bybit, OKX",2022-02-21T07:00:00+00:00,2022-02-21 15:00:00 SGT,1516,api3,0.303337,-0.87293534843,12018067.656203137711,43346359.723452836275,matched_exact_symbol_unique
PAXG,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2022-03-14T08:07:06+00:00,2022-03-14 16:07:06 SGT,1495,pax-gold,4773.28,-0.889843837846,201952291.669847816229,2357383246.326728820801,matched_override_map
RESOLV,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-06-10T13:11:39+00:00,2025-06-10 21:11:39 SGT,310.8,resolv,0.03489704,-0.91756901334,11928699.360976420343,13481733.952927034348,matched_exact_symbol_unique
NEAR,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,near,1.42,-1.081572868448,232096777.918578445911,1838007845.751075983047,matched_override_map
RENDER,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-07-26T08:26:47+00:00,2024-07-26 16:26:47 SGT,630,render-token,1.87,-1.128751881716,123290244.312783911824,967794348.429475426674,matched_exact_symbol_unique
FLR,1,Bybit,2023-03-16T07:58:28+00:00,2023-03-16 15:58:28 SGT,1128,flare-networks,0.00811737,-1.215988190041,3616150.289033053908,695581765.629314184189,matched_exact_symbol_unique
1000000MOG,3,"Binance, Bitget, Bybit",2024-05-16T15:43:33+00:00,2024-05-16 23:43:33 SGT,700.7,og-fan-token,3.04,-1.329667241282,12034295.051677564159,14181964.118722140789,matched_stripped_multiplier_unique
OG,3,"Binance, Bitget, Bybit",2023-08-28T08:19:57+00:00,2023-08-28 16:19:57 SGT,963,og-fan-token,3.04,-1.329667241282,12034295.051677564159,14181964.118722140789,matched_exact_symbol_unique
ZK,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-06-17T11:00:00+00:00,2024-06-17 19:00:00 SGT,668.9,zksync,0.01648159,-1.340751923206,25793580.849049858749,158137638.102362066507,matched_exact_symbol_unique
RIVER,4,"Binance, Bitget, Bybit, OKX",2025-10-17T14:45:00+00:00,2025-10-17 22:45:00 SGT,181.7,river,7.7,-1.561626959853,14537928.93039884977,150811962.128216743469,matched_exact_symbol_unique
DYM,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2024-02-07T02:36:50+00:00,2024-02-07 10:36:50 SGT,800.2,dymension,0.01886681,-1.573437460189,22123421.441939909011,9555697.3963283021,matched_exact_symbol_unique
STG,4,"Binance, Bitget, Bybit, Hyperliquid",2022-08-24T07:00:00+00:00,2022-08-24 15:00:00 SGT,1332,stargate-finance,0.230571,-1.683621136286,7589875.889859441668,26882197.974911730736,matched_exact_symbol_unique
AT,4,"Binance, Bitget, Bybit, OKX",2025-10-29T11:30:00+00:00,2025-10-29 19:30:00 SGT,169.8,apro,0.167721,-1.828901038606,4367737.275477063842,38587684.883797541261,matched_exact_symbol_unique
DOOD,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-05-09T13:20:33+00:00,2025-05-09 21:20:33 SGT,342.8,doodles,0.00324558,-1.836297085552,11056708.077682234347,25277729.708667140454,matched_exact_symbol_unique
IRYS,3,"Binance, Bitget, Bybit",2025-11-26T16:00:00+00:00,2025-11-27 00:00:00 SGT,141.7,irys,0.02975003,-1.955728863122,8223645.768936257809,59461860.777066022158,matched_exact_symbol_unique
NAORIS,3,"Binance, Bitget, Bybit",2025-07-31T12:14:10+00:00,2025-07-31 20:14:10 SGT,259.8,naoris,0.051816,-2.470533999347,1038737.737436137861,30983398.124258801341,matched_exact_symbol_unique
TSLAX,1,dYdX,,,,tesla-xstock,386.98,-2.545162218582,27658686.599779382348,54029107.581850640476,matched_exact_symbol_unique
ZEC,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,zcash,334.15,-2.573675648122,337334003.476555347443,5566902039.05352973938,matched_override_map
DENT,2,"Binance, Bitget",2021-03-23T07:00:00+00:00,2021-03-23 15:00:00 SGT,1851,dent,0.00016041,-3.154593410957,3877857.262649827171,15321810.541314065456,matched_exact_symbol_unique
XAN,3,"Binance, Bitget, Bybit",2025-09-29T10:30:00+00:00,2025-09-29 18:30:00 SGT,199.9,anoma,0.00969929,-3.17009867022,4818954.096515703015,24335803.755914639682,matched_exact_symbol_unique
DRIFT,4,"Binance, Bitget, Bybit, dYdX",2024-05-21T09:32:48+00:00,2024-05-21 17:32:48 SGT,695.9,drift-protocol,0.04374516,-3.385287811746,22054885.357362691313,26714879.520537465811,matched_exact_symbol_unique
B2,3,"Binance, Bitget, Bybit",2025-05-06T13:30:00+00:00,2025-05-06 21:30:00 SGT,345.8,bsquared-network,0.622282,-3.423489062772,6227749.199010690674,25883958.013742197305,matched_exact_symbol_unique
WCT,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-04-15T11:00:00+00:00,2025-04-15 19:00:00 SGT,366.9,connect-token-wct,0.061799,-3.608587200905,21622604.846302654594,11505735.360307466239,matched_exact_symbol_unique
HYPE,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-12-04T12:52:20+00:00,2024-12-04 20:52:20 SGT,498.8,hyperliquid,43.65,-3.679114396869,322596618.722763717175,10402291551.552955627441,matched_override_map
CHZ,5,"Binance, Bitget, Bybit, dYdX, OKX",2021-01-21T07:00:00+00:00,2021-01-21 15:00:00 SGT,1912,chiliz,0.0408572,-3.741694912165,87820566.336565956473,420891026.96676915884,matched_exact_symbol_unique
GPS,4,"Binance, Bitget, Bybit, OKX",2025-02-17T17:00:00+00:00,2025-02-18 01:00:00 SGT,423.6,goplus-security,0.00862042,-4.267438722981,3841529.586632710882,38056927.069132305682,matched_exact_symbol_unique
AXL,4,"Binance, Bitget, Bybit, dYdX",2023-12-07T09:32:30+00:00,2023-12-07 17:32:30 SGT,861.9,axelar,0.060106,-4.45271295346,182736710.756335586309,69359381.025662496686,matched_exact_symbol_unique
ENJ,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,enjincoin,0.074314,-4.525615033981,393061355.514784872532,145756566.271008968353,matched_exact_symbol_unique
SAGA,4,"Binance, Bitget, Bybit, Hyperliquid",2024-04-09T10:30:00+00:00,2024-04-09 18:30:00 SGT,737.9,saga-2,0.02635543,-4.765026589125,24655732.947564620525,10014914.90839151293,matched_exact_symbol_unique
ALCH,3,"Binance, Bitget, Bybit",2025-01-07T07:32:11+00:00,2025-01-07 15:32:11 SGT,465,alchemist-ai,0.077883,-5.634398086324,12140543.817905221134,66200854.793845199049,matched_exact_symbol_unique
ZAMA,4,"Binance, Bitget, Bybit, OKX",2026-01-09T09:00:00+00:00,2026-01-09 17:00:00 SGT,97.9,zama,0.0296896,-6.092244402503,29929023.379164475948,65329212.196598567069,matched_exact_symbol_unique
VELVET,3,"Binance, Bitget, Bybit",2025-07-15T09:15:00+00:00,2025-07-15 17:15:00 SGT,275.9,velvet,0.074697,-6.216863039902,5415835.263087970205,27384557.080874949694,matched_exact_symbol_unique
XION,1,Bybit,2024-12-05T10:20:14+00:00,2024-12-05 18:20:14 SGT,497.9,xion-2,0.11898,-6.345139245801,3067426.64856086392,8630902.818838393316,matched_exact_symbol_unique
XNY,2,"Binance, Bybit",2025-08-13T11:45:00+00:00,2025-08-13 19:45:00 SGT,246.8,codatta,0.00621051,-8.947777959892,19310661.098082188517,15591246.297323195264,matched_exact_symbol_unique
KOMA,1,Binance,2024-12-10T12:15:00+00:00,2024-12-10 20:15:00 SGT,492.8,koma-inu,0.01000316,-9.843424286482,3601730.48932225816,6061516.689143004827,matched_exact_symbol_unique
CTSI,2,"Binance, Bitget",2021-10-25T07:00:00+00:00,2021-10-25 15:00:00 SGT,1635,cartesi,0.03789071,-10.014890769042,21395753.547445125878,34513436.575973398983,matched_exact_symbol_unique
APR,4,"Binance, Bitget, Bybit, OKX",2025-10-23T10:30:00+00:00,2025-10-23 18:30:00 SGT,175.9,apriori,0.163366,-10.101796975281,19818749.091994140297,35653917.201810345054,matched_exact_symbol_unique
MYX,3,"Binance, Bitget, Bybit",2025-06-18T12:30:00+00:00,2025-06-18 20:30:00 SGT,302.8,myx-finance,0.297361,-10.699704131274,21973528.349185667932,56603975.607632152736,matched_exact_symbol_unique
COAI,4,"Binance, Bitget, Bybit, OKX",2025-09-25T07:30:00+00:00,2025-09-25 15:30:00 SGT,204,chainopera-ai,0.36785,-11.502463770616,15326279.453801762313,69217885.412299990654,matched_exact_symbol_unique
AIA,1,Binance,2026-01-20T11:15:00+00:00,2026-01-20 19:15:00 SGT,86.9,aia,0.079922,-12.256000577419,20942245.989044226706,7957637.127149757929,matched_exact_symbol_unique
FIO,1,Bybit,2024-09-26T06:06:25+00:00,2024-09-26 14:06:25 SGT,568.1,fio-protocol,0.00216009,-13.740322453348,1895566.60833510966,1840442.810570816742,matched_exact_symbol_unique
BLESS,3,"Binance, Bitget, Bybit",2025-09-23T09:30:00+00:00,2025-09-23 17:30:00 SGT,205.9,bless-2,0.00878345,-18.272443364043,35748674.022801205516,16354382.618774207309,matched_exact_symbol_unique
BR,3,"Binance, Bitget, Bybit",2025-03-20T13:19:48+00:00,2025-03-20 21:19:48 SGT,392.8,bedrock-token,0.134821,-19.23573448008,7255868.765822772868,33997191.765284053981,matched_exact_symbol_unique
SIGN,4,"Binance, Bitget, Bybit, OKX",2025-04-28T11:00:00+00:00,2025-04-28 19:00:00 SGT,353.9,sign-global,0.02000177,-23.300114811714,230024942.998564600945,38596483.18193423748,matched_exact_symbol_unique
ON,1,Binance,2025-10-24T08:30:00+00:00,2025-10-24 16:30:00 SGT,175,orochi-network,0.109242,-25.389047211829,3823923.300851105712,15747099.516901038587,matched_exact_symbol_unique
AKE,2,"Binance, Bybit",2025-09-26T12:30:00+00:00,2025-09-26 20:30:00 SGT,202.8,akedo,0.00044487,-51.973851162783,18545856.44641206786,10102594.885715680197,matched_exact_symbol_unique
